name,domination_number,total_domination_number,connected_domination_number,semitotal_domination_number,independence_number,power_domination_number,zero_forcing_number,total_zero_forcing_number,connected_zero_forcing_number,diameter,radius,order,size,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,randic_index,harmonic_index,sum_connectivity_index,min_degree,max_degree,clique_number,residue,annihilation_number,sub_total_domination_number,slater,k_slater_index,wiener_index,vertex_cover_number,k_residual_index,(order - domination_number),(order - total_domination_number),(order - connected_domination_number),(order - power_domination_number),(order - zero_forcing_number),(order - triameter),(order - diameter),(order - radius),(order - independent_domination_number),(order - chromatic_number),(order - matching_number),(order - min_maximal_matching_number),(order - min_degree),(order - max_degree),(order - clique_number),(order - residue),(order - annihilation_number),(order - sub_total_domination_number),(order - slater),(order - k_slater_index),(order - k_residual_index),min_edge_cover,[(annihilation_number + residue)/ max_degree],[order/ max_degree],[order/ (max_degree + 1)],[order/ (max_degree - 1)],[order/ (max_degree + 2)],(residue + annihilation_number),a connected graph,a tree graph,a connected_graph with min_degree at least 2,a connected_graph with min_degree at least 3,a connected_graph with min_degree at least 4,a connected and bipartite graph,an eulerian graph,a connected and planar graph,a connected and regular graph,a connected and cubic graph,a connected graph which is not K_n,a connected and triangle-free graph,a connected and at-free graph,a connected and claw-free graph,a connected graph with maximum degree at most 3,a connected graph which is not K_n and has maximum degree at most 3,"a connected, claw-free, and cubic graph","a connected, planar, and cubic graph",a connected and cubic graph which is not K_4,a connected and well-covered graph,a connected graph with diameter at most 3,a connected and planar graph with diameter at most 3,a connected and chordal graph,a connected and bipartite graph with min_degree at least 2,a connected and bipartite graph with min_degree at least 3,a connected and bipartite graph with min_degree at least 4,a connected and planar graph with min_degree at least 2,a connected and planar graph with min_degree at least 3,a connected and planar graph with min_degree at least 4,a connected graph which is not K_n with min_degree at least 2,a connected graph which is not K_n with min_degree at least 3,a connected graph which is not K_n with min_degree at least 4,a connected and triangle-free graph with min_degree at least 2,a connected and triangle-free graph with min_degree at least 3,a connected and triangle-free graph with min_degree at least 4,a connected and at-free graph with min_degree at least 2,a connected and at-free graph with min_degree at least 3,a connected and at-free graph with min_degree at least 4,a connected and claw-free graph with min_degree at least 2,a connected and claw-free graph with min_degree at least 3,a connected and claw-free graph with min_degree at least 4,a connected graph with min_degree at least 2 and maximum degree at most 3,a connected and chordal graph with min_degree at least 2,a connected and chordal graph with min_degree at least 3,a connected and diamond-free graph,"a connected, cubic, and diamond-free graph",a connected and bull-free graph,positive_semidefinite_zero_forcing_number,graph_energy,square_positive_energy,second_largest_eigenvalues,a block graph, second_largest_eigenvalue,LG_residue,LG_annihilation,LG_graph_energy,LG_slater,square_residue,square_annihilation,square_zero_forcing_number,square_clique_number,outer_connected_domination_number,edge_domination_number,square_chromatic_number,cubed_chromatic_number,cube_residue,cube_annihilation,power_2_residue_sum,power_3_residue_sum,power_2_annihilation_sum,power_3_annihilation_sum,power_max_degree_residue_sum,power_max_degree_annihilation_sum,power_min_degree_residue_sum,power_min_degree_annihilation_sum,residue_residue_power_sum,roman_domination_number,double_roman_domination_number,two_rainbow_domination_number,three_rainbow_domination_number,restrained_domination_number,strong_harmonic_index,reciprocal_first_zagreb_index,reciprocal_second_zagreb_index,reciprocal_harary_index,reciprocal_second_zagreb_variation,reciprocal_randic_index,reciprocal_augmented_zagreb_index,reciprocal_sum_connectivity_index,reciprocal_hyper_zagreb_index,reciprocal_geometric_arithmetic_index,reciprocal_first_zagreb_index_2_degree,reciprocal_second_zagreb_index_2_degree,reciprocal_randic_index_2_degree,reciprocal_sum_connectivity_index_2_degree,reciprocal_geometric_arithmetic_index_2_degree,augmented_average_edge_degree,inverse_degree_plus_two_sum,inverse_degree_plus_one_sum,inverse_edge_degree_plus_two_sum,inverse_edge_degree_plus_one_sum,a connected graph that is a line graph
PetersenGraph,3,4,4,6,4,2,5,5,5,2,2,10,15,3,3,5,3,6,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,75.0,6,2,7,6,6,8,5,4,8,8,7,7,5,7,7,7,8,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,16,(14+0j),(1+0j),False,1,3,7,28,3,1,5,9,10,4,3,10,10,1,5,4,5,10,15,5,15,5,15,5,6.0,8.0,5,6,4,2.5,1.1111111111111114,1.6666666666666672,45.0,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.1234567901234567,0.1851851851851851,1.6666666666666672,3.535533905932737,15.0,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
G17,2,2,2,3,3,1,3,3,3,2,2,5,6,2,2,2,2,6,2.4494897427831783,2.4000000000000004,2.683281572999748,2,3,2,2,3,2,2,1,14.0,2,3,3,3,3,4,2,-1,3,3,3,3,3,3,3,2,3,3,2,3,3,4,2,3,1.6666666666666667,1.6666666666666667,1.25,2.5,1.0,5,True,False,True,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,2,5,(6+0j),0j,False,0,2,3,8,2,1,2,4,5,2,2,5,5,1,2,3,4,5,7,4,7,3,5,3,3.0,4.0,2,3,2,1.2,0.9722222222222224,1.0,14.0,1.2,2.4494897427831783,0.75,2.683281572999748,1.8333333333333333,5.878775382679627,0.3125,0.375,1.5,2.1213203435596424,6.0,2.0,1.15,1.4999999999999998,1.0,1.2,False
cubic103,4,5,5,7,5,2,5,5,5,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,128.0,7,3,8,7,7,10,7,4,9,9,8,9,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,19,(18+0j),(2+0j),False,2,4,9,32,4,2,6,9,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,11.0,6,8,4,2.999999999999999,1.3333333333333337,2.0000000000000004,56.11111111111115,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1612654320987654,0.2415123456790123,2.082515631902143,4.32716510410049,17.993073587876975,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
Wheel6,1,2,1,3,2,1,3,3,3,2,1,6,10,1,4,3,2,5,2.957661115402472,2.9166666666666665,3.809008405285684,3,5,3,2,3,2,1,1,20.0,4,1,5,4,5,5,3,1,4,5,5,2,3,4,3,1,3,4,3,4,5,5,5,3,1.0,1.2,1.0,1.5,0.8571428571428571,5,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,3,9,(13+0j),(1+0j),False,1,2,5,18,2,1,3,5,6,1,2,6,6,1,3,3,4,6,9,6,15,4,9,3,2.0,3.0,3,4,1,1.4583333333333337,0.5955555555555556,0.8888888888888891,22.5,1.4583333333333337,2.9576611154024723,0.7589574759945131,3.809008405285684,0.8833333333333332,9.841229182759273,0.24,0.3999999999999999,2.0,3.1622776601683795,10.0,2.5,1.1428571428571428,1.4166666666666663,1.2698412698412695,1.4583333333333337,False
cubic32,4,4,5,7,5,2,6,6,7,5,3,12,18,4,3,6,4,12,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,172.0,7,3,8,8,7,10,6,0,7,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,5,16,(19+0j),(3+0j),False,3,4,9,32,4,2,7,8,7,5,4,7,8,2,7,5,7,13,20,7,20,7,20,7,7.0,10.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,49.36222222222222,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.3896812799193752,0.5736111111111113,3.144333432415583,5.278337923945943,17.911876901410974,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic26,3,4,5,6,4,2,4,4,4,3,3,10,15,4,3,5,4,7,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,85.0,6,2,7,6,5,8,6,3,7,7,6,7,5,6,7,7,8,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,14,(15+0j),(2+0j),False,2,3,7,26,3,2,5,7,5,3,4,5,10,1,5,5,6,10,15,6,15,6,15,6,6.0,9.0,5,6,3,2.5,1.1111111111111114,1.6666666666666672,42.22222222222223,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.2040816326530612,0.3061224489795918,2.1428571428571423,4.008918628686365,15.0,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
T9,2,3,3,4,3,1,5,5,5,2,2,9,21,2,4,4,3,6,4.483281572999748,4.466666666666667,6.846049894151541,4,5,3,2,4,2,2,1,51.0,6,3,7,6,6,8,4,3,7,7,7,5,5,6,5,4,6,7,5,7,7,8,6,5,1.2,1.8,1.5,2.25,1.2857142857142858,6,True,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,5,17,(27+0j),(1+0j),False,1,3,11,48,3,1,4,8,9,2,3,9,9,1,4,3,4,8,12,6,20,5,16,3,4.0,6.0,4,5,2,2.233333333333334,0.4275,0.9600000000000004,49.5,2.233333333333334,4.48328157299975,0.809412,6.84604989415154,0.5499999999999999,20.92569587999888,0.140625,0.328125,2.625,5.25,21.0,4.027397260273973,1.357142857142857,1.6,2.0181818181818185,2.233333333333334,False
T8,2,2,2,3,2,1,4,4,4,2,2,7,15,2,4,3,3,5,3.48606797749979,3.4722222222222223,5.101100286299702,4,5,3,2,3,2,2,1,27.0,5,1,5,5,5,6,3,2,5,5,5,3,4,4,3,2,4,5,4,5,5,6,6,4,1.0,1.4,1.1666666666666667,1.75,1.0,5,True,False,True,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,4,11,(19+0j),(1+0j),False,1,2,7,32,2,1,3,6,7,2,3,7,7,1,3,3,4,6,9,6,15,5,12,3,3.0,4.0,2,4,2,1.7361111111111114,0.3925,0.8125000000000001,33.0,1.7361111111111114,3.4860679774997907,0.692421875,5.101100286299701,0.5166666666666666,14.938079899999064,0.1944444444444444,0.4166666666666668,2.5,4.3301270189221945,15.0,3.1034482758620685,1.1190476190476188,1.3333333333333333,1.555555555555556,1.7361111111111114,False
cubic27,3,4,4,6,4,2,5,5,5,2,2,10,15,3,3,5,3,6,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,75.0,6,2,7,6,6,8,5,4,8,8,7,7,5,7,7,7,8,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,16,(14+0j),(1+0j),False,1,3,7,28,3,1,5,9,10,4,3,10,10,1,5,4,5,10,15,5,15,5,15,5,6.0,8.0,5,6,4,2.5,1.1111111111111114,1.6666666666666672,45.0,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.1234567901234567,0.1851851851851851,1.6666666666666672,3.535533905932737,15.0,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
cubic33,3,4,5,7,5,2,5,5,5,4,3,12,18,3,3,6,5,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,149.0,7,3,9,8,7,10,7,2,8,9,9,9,6,7,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,16,(19+0j),(3+0j),False,3,4,9,32,4,2,6,7,6,4,5,6,9,2,6,5,7,12,18,7,18,7,18,7,6.0,9.0,6,7,3,2.999999999999999,1.3333333333333337,2.0000000000000004,51.72222222222226,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.299141156462585,0.4424603174603175,2.807923574217176,5.011791931988357,17.936467659988736,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
Wheel7,1,2,1,3,3,1,2,2,2,2,1,7,11,1,3,3,2,6,3.336655891699416,3.1888888888888887,4.159612176911386,2,6,3,3,4,2,1,1,31.0,4,1,6,5,6,6,5,1,5,6,6,4,4,5,5,1,4,4,3,5,6,6,6,4,1.1666666666666667,1.1666666666666667,1.0,1.4,0.875,7,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,2,10,(14+0j),(1+0j),False,1,3,6,20,2,1,3,6,7,1,2,7,7,1,3,4,5,7,10,8,19,4,7,5,2.0,3.0,3,5,1,1.5944444444444446,0.9722222222222224,1.0555555555555556,27.0,1.5944444444444446,3.336655891699416,0.9986282578875172,4.159612176911385,1.7000000000000002,10.462878768123671,0.1944444444444444,0.3055555555555556,1.8333333333333333,3.175426480542942,11.0,2.659340659340659,1.4249999999999998,1.809523809523809,1.384126984126984,1.5944444444444446,False
cubic102,4,5,5,7,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,132.0,7,3,8,7,7,10,8,4,9,9,8,9,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,18,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,6,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,10.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,55.00000000000004,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.1905076845553036,0.2847379692617788,2.2598952585841343,4.505901561441917,17.984174800435845,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph3580,2,2,2,5,3,1,2,3,3,3,2,5,4,2,2,2,1,8,2.270055610029662,2.0666666666666664,2.024563864689584,1,3,2,3,3,2,2,1,18.0,2,1,3,3,3,4,3,-3,2,3,3,3,3,4,4,2,3,2,2,3,3,4,4,3,2.0,1.6666666666666667,1.25,2.5,1.0,6,True,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,5,(4+0j),(1+0j),True,1,2,2,5,1,2,3,3,4,3,1,4,5,1,2,5,6,6,8,6,8,3,3,6,3.0,5.0,4,4,3,1.0333333333333332,3.361111111111111,1.3333333333333333,10.444444444444445,1.0333333333333332,2.270055610029662,0.8425925925925926,2.024563864689584,0.6666666666666666,3.6546557462642113,0.5972222222222222,0.3541666666666666,1.1809036597828997,1.5177306270755913,3.922295678803637,1.6,1.4499999999999995,2.083333333333333,0.8166666666666667,1.0333333333333332,False
G16,2,2,2,4,2,1,2,2,2,3,2,5,5,2,3,2,2,7,2.431851652578137,2.3666666666666667,2.4189910556895,1,3,3,2,3,2,2,1,17.0,3,1,3,3,3,4,3,-2,2,3,3,2,3,3,4,2,2,3,2,3,3,4,4,3,1.6666666666666667,1.6666666666666667,1.25,2.5,1.0,5,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,2,6,(6+0j),(1+0j),True,1,2,3,7,2,2,3,3,4,2,2,4,5,1,2,4,5,6,8,5,8,2,3,4,3.0,5.0,3,4,2,1.1833333333333331,1.8611111111111112,1.25,11.944444444444445,1.1833333333333331,2.431851652578137,0.625,2.4189910556895,1.6666666666666663,4.8821967329218765,0.5972222222222222,0.4652777777777777,1.5142369931162327,1.9259789175394544,4.922295678803637,1.851851851851852,1.2833333333333332,1.7499999999999998,0.95,1.1833333333333331,False
G28,1,2,1,2,2,1,3,3,3,2,1,5,9,1,4,2,2,4,2.4820508075688776,2.4642857142857144,3.3284470098351844,3,4,4,2,2,2,1,1,11.0,3,1,4,3,4,4,2,1,3,4,4,1,3,3,2,1,1,3,3,3,4,4,4,3,1.0,1.25,1.0,1.6666666666666667,0.8333333333333334,4,True,False,True,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,3,7,(13+0j),0j,False,0,2,4,17,2,1,2,4,5,1,2,5,5,1,2,3,4,4,6,5,8,4,6,3,2.0,3.0,2,3,1,1.232142857142857,0.4097222222222222,0.6875,18.5,1.232142857142857,2.4820508075688776,0.5922309027777779,3.3284470098351853,0.5833333333333333,8.938459911664722,0.3125,0.5625,2.25,3.181980515339464,9.0,2.16,0.8999999999999999,1.1,1.0833333333333333,1.232142857142857,False
G14,2,2,2,4,3,1,2,2,2,3,2,5,5,2,3,2,1,7,2.304530452640311,2.1333333333333333,2.302675481463779,1,3,3,3,3,2,2,1,16.0,2,1,3,3,3,4,3,-2,2,3,3,2,3,4,4,2,2,2,2,3,3,4,4,3,2.0,1.6666666666666667,1.25,2.5,1.0,6,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,6,(6+0j),(1+0j),True,1,2,3,7,1,2,2,3,4,3,1,4,5,1,2,5,6,5,7,6,7,3,3,6,3.0,5.0,3,4,3,1.0666666666666669,2.4722222222222223,1.1111111111111112,12.22222222222222,1.0666666666666669,2.304530452640311,0.9303840877914952,2.302675481463779,0.8333333333333333,4.69164260179542,0.4097222222222222,0.3541666666666666,1.3273502691896255,1.816589117798276,4.979486637221574,1.7241379310344829,1.3166666666666669,1.8333333333333333,0.8761904761904762,1.0666666666666669,False
cubic100,4,4,6,6,5,2,4,4,4,3,3,12,18,4,3,6,4,8,6.0,6.0,7.348469228349535,3,3,2,3,6,4,3,2,134.0,7,3,8,8,6,10,8,4,9,9,8,9,6,8,9,9,10,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,16,(18+0j),(2+0j),False,2,4,9,32,4,2,6,8,5,4,4,6,12,1,6,5,6,12,18,6,18,6,18,6,7.0,11.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,54.444444444444485,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2066326530612244,0.3086734693877551,2.354759253363983,4.600113601802138,17.982202425117745,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
MathematicaGraph6029,2,4,4,5,3,1,1,2,1,5,3,6,5,2,2,3,2,10,2.914213562373095,2.833333333333333,2.6547005383792515,1,2,2,3,3,3,2,1,35.0,3,1,4,2,2,5,5,-4,1,3,4,4,3,4,5,4,4,3,3,3,4,5,5,3,3.0,3.0,2.0,6.0,1.5,6,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,7,(5+0j),(1+0j),True,1,2,3,5,2,2,3,2,3,4,2,3,4,2,3,5,7,6,9,5,6,3,3,7,4.0,6.0,4,6,4,1.4166666666666663,3.0,1.75,12.996666666666664,1.4166666666666663,2.914213562373095,0.625,2.6547005383792515,2.0,4.885618083164127,0.8472222222222222,0.5625,1.643846850117352,2.003909527611644,4.939078431448117,2.173913043478261,1.6666666666666663,2.333333333333333,1.1,1.4166666666666663,True
figure_2_4_HaHeHe,6,10,11,12,10,1,4,5,5,6,3,16,15,6,2,6,5,18,7.616672736016927,7.261904761904762,7.276573710994265,1,5,2,7,10,7,5,2,410.0,6,2,10,6,5,15,12,-2,10,13,10,14,10,11,15,11,14,9,6,9,11,14,14,10,3.4,3.2,2.6666666666666665,4.0,2.2857142857142856,17,True,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,18,(15+0j),(1+0j),True,1,6,11,20,3,5,11,8,6,11,5,6,7,5,10,12,17,21,31,27,49,7,10,29,11.0,17.0,10,15,6,3.630952380952381,7.54,4.25,51.46111111111114,3.630952380952381,7.616672736016929,1.875,7.276573710994267,5.05,14.231584722436567,1.9175963718820863,1.1428571428571428,3.729945208166474,5.029884932765645,14.403084748369704,5.294117647058824,4.30952380952381,6.0,2.875,3.630952380952381,False
cubic25,3,4,4,6,5,2,4,4,4,3,3,10,15,3,2,5,4,8,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,85.0,5,3,7,6,6,8,6,2,7,7,7,8,5,6,7,7,8,7,5,6,7,9,7,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,15,(15+0j),(2+0j),False,2,3,7,26,3,2,5,7,5,3,4,5,10,1,5,5,6,10,15,6,15,6,15,6,6.0,9.0,5,7,3,2.5,1.1111111111111114,1.6666666666666672,42.22222222222223,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.2040816326530612,0.3061224489795918,2.1428571428571423,4.008918628686365,15.0,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
cubic31,4,4,5,7,5,2,4,5,5,5,3,12,18,4,3,6,4,10,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,2,150.0,7,3,8,8,7,10,8,2,7,9,8,9,6,8,9,9,9,9,6,8,9,10,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,17,(19+0j),(3+0j),False,3,4,9,32,4,2,6,6,6,4,4,6,8,2,6,5,7,12,18,7,18,7,18,7,7.0,11.0,6,7,4,2.999999999999999,1.3333333333333337,2.0000000000000004,51.857777777777805,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.2944274376417233,0.4320436507936507,2.763564531579436,4.962586443328647,17.905537863224314,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic19,3,4,4,6,4,1,3,3,3,3,3,10,15,3,3,5,4,8,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,87.0,6,2,7,6,6,9,7,2,7,7,7,7,5,6,7,7,7,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,3,15,(16+0j),(2+0j),False,2,3,7,26,3,2,5,6,5,3,4,5,10,1,5,5,6,10,15,6,15,6,15,6,6.0,9.0,5,6,3,2.5,1.1111111111111114,1.6666666666666672,41.66666666666667,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.2335600907029478,0.3480725623582766,2.2820458473157825,4.132457263652665,14.976296244194288,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
cubic18,3,4,5,6,4,2,4,4,4,3,3,10,15,3,3,5,4,7,5.0,5.0,6.123724356957946,3,3,3,3,5,4,3,1,84.0,6,2,7,6,5,8,6,3,7,7,7,7,5,6,7,7,7,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,4,15,(16+0j),(2+0j),False,2,3,7,27,3,2,5,7,6,3,4,6,10,1,5,5,6,10,15,6,15,6,15,6,6.0,9.0,5,6,3,2.5,1.1111111111111114,1.6666666666666672,42.5,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.1971017573696145,0.2933673469387755,2.094157067063614,3.957624027799566,14.97108881983032,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
cubic30,3,4,5,7,5,2,5,5,6,6,3,12,18,3,3,6,4,13,6.0,6.0,7.348469228349535,3,3,3,3,6,4,3,1,178.0,7,3,9,8,7,10,7,-1,6,9,9,9,6,8,9,9,9,9,6,8,9,11,9,6,3.0,4.0,3.0,6.0,2.4,9,True,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,5,17,(20+0j),(3+0j),False,3,4,9,31,4,2,7,7,6,4,4,6,7,2,7,5,7,13,20,7,20,7,20,7,6.0,9.0,6,7,3,2.999999999999999,1.3333333333333337,2.0000000000000004,48.84833333333333,2.999999999999999,5.999999999999998,1.5802469135802462,7.348469228349535,2.0,18.0,0.4051828231292517,0.5962301587301588,3.2149833797801586,5.341443223136277,17.91631017227428,5.142857142857143,2.4,3.0,2.5714285714285707,2.999999999999999,False
cubic24,3,4,4,6,4,2,4,4,4,3,3,10,15,3,3,5,4,7,5.0,5.0,6.123724356957946,3,3,2,3,5,4,3,1,81.0,6,2,7,6,6,8,6,3,7,7,7,7,5,6,7,7,8,7,5,6,7,9,8,5,2.6666666666666665,3.333333333333333,2.5,5.0,2.0,8,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,4,15,(15+0j),(2+0j),False,2,3,7,27,3,2,5,8,6,3,4,6,10,1,5,5,6,10,15,6,15,6,15,6,6.0,9.0,5,7,3,2.5,1.1111111111111114,1.6666666666666672,43.333333333333336,2.5,4.999999999999999,1.3168724279835389,6.123724356957946,1.6666666666666667,15.0,0.1658163265306122,0.2480867346938775,1.927379626681992,3.8000568009010687,14.99110121255887,4.285714285714286,2.0,2.5,2.1428571428571423,2.5,False
